caseid,task,user,end_timestamp,start_timestamp,Monthly Income,Total Debt,Loan Ammount,Owns Vehicle,Demographic,External Risk Score,Aggregated Risk Score
2500,Credit application processed,SYSTEM,2022-06-21 10:18:32.32,2022-06-21 10:18:32.32,2025.397948,6361.989873,3762.500304,TRUE,demographic_type_1,0.052927613,0.32567235
2500,End,End,2022-06-21 10:18:32.32,2022-06-21 10:18:32.32,2025.397948,6361.989873,3762.500304,TRUE,demographic_type_1,0.052927613,0.32567235
2501,Start,Start,2022-06-21 09:57:07.07,2022-06-21 09:57:07.07,1501.438764,3312.573194,8920.921535,FALSE,demographic_type_3,0.083773908,0.435136443
2501,Credit application received,SYSTEM,2022-06-21 09:57:07.07,2022-06-21 09:57:07.07,1501.438764,3312.573194,8920.921535,FALSE,demographic_type_3,0.083773908,0.435136443
2501,Check Liability,Clerk-000003,2022-06-21 10:10:30.30,2022-06-21 09:57:07.07,1501.438764,3312.573194,8920.921535,FALSE,demographic_type_3,0.083773908,0.435136443
2501,Notify rejection,Credit Officer-000001,2022-06-21 10:18:53.53,2022-06-21 10:10:30.30,1501.438764,3312.573194,8920.921535,FALSE,demographic_type_3,0.083773908,0.435136443
2501,Credit application processed,SYSTEM,2022-06-21 10:18:53.53,2022-06-21 10:18:53.53,1501.438764,3312.573194,8920.921535,FALSE,demographic_type_3,0.083773908,0.435136443
2501,End,End,2022-06-21 10:18:53.53,2022-06-21 10:18:53.53,1501.438764,3312.573194,8920.921535,FALSE,demographic_type_3,0.083773908,0.435136443
2502,Start,Start,2022-06-21 09:59:28.28,2022-06-21 09:59:28.28,1452.859296,4960.966202,6328.065567,TRUE,demographic_type_1,,0.401717807
2502,Credit application received,SYSTEM,2022-06-21 09:59:28.28,2022-06-21 09:59:28.28,1452.859296,4960.966202,6328.065567,TRUE,demographic_type_1,,0.401717807
2502,Check Liability,Clerk-000004,2022-06-21 10:07:31.31,2022-06-21 09:59:28.28,1452.859296,4960.966202,6328.065567,TRUE,demographic_type_1,,0.401717807
2502,Check Risk,Clerk-000001,2022-06-21 10:13:55.55,2022-06-21 10:07:31.31,1452.859296,4960.966202,6328.065567,TRUE,demographic_type_1,,0.401717807
2502,Check Monthly Income,Clerk-000004,2022-06-21 10:18:30.30,2022-06-21 10:13:55.55,1452.859296,4960.966202,6328.065567,TRUE,demographic_type_1,0.256786292,0.401717807
2502,Assess application,Clerk-000002,2022-06-21 10:24:12.12,2022-06-21 10:18:30.30,1452.859296,4960.966202,6328.065567,TRUE,demographic_type_1,0.256786292,0.401717807
2502,Make credit offer,Credit Officer-000004,2022-06-21 10:33:31.31,2022-06-21 10:24:12.12,1452.859296,4960.966202,6328.065567,TRUE,demographic_type_1,0.256786292,0.401717807
2502,Credit application processed,SYSTEM,2022-06-21 10:33:31.31,2022-06-21 10:33:31.31,1452.859296,4960.966202,6328.065567,TRUE,demographic_type_1,0.256786292,0.401717807
2502,End,End,2022-06-21 10:33:31.31,2022-06-21 10:33:31.31,1452.859296,4960.966202,6328.065567,TRUE,demographic_type_1,0.256786292,0.401717807
2503,Start,Start,2022-06-21 10:28:41.41,2022-06-21 10:28:41.41,1363.507374,6253.878498,6019.627555,TRUE,demographic_type_3,0.196283577,0.387610012
2503,Credit application received,SYSTEM,2022-06-21 10:28:41.41,2022-06-21 10:28:41.41,1363.507374,6253.878498,6019.627555,TRUE,demographic_type_3,0.196283577,0.387610012
2503,Check Liability,Clerk-000003,2022-06-21 10:35:33.33,2022-06-21 10:28:41.41,1363.507374,6253.878498,6019.627555,TRUE,demographic_type_3,0.196283577,0.387610012
2503,Notify rejection,Credit Officer-000003,2022-06-21 10:42:16.16,2022-06-21 10:35:33.33,1363.507374,6253.878498,6019.627555,TRUE,demographic_type_3,0.196283577,0.387610012
2503,Credit application processed,SYSTEM,2022-06-21 10:42:16.16,2022-06-21 10:42:16.16,1363.507374,6253.878498,6019.627555,TRUE,demographic_type_3,0.196283577,0.387610012
2503,End,End,2022-06-21 10:42:16.16,2022-06-21 10:42:16.16,1363.507374,6253.878498,6019.627555,TRUE,demographic_type_3,0.196283577,0.387610012
2504,Start,Start,2022-06-21 10:34:31.31,2022-06-21 10:34:31.31,1618.896347,8065.658436,5117.092965,TRUE,demographic_type_1,0.250865609,0.061927927
2504,Credit application received,SYSTEM,2022-06-21 10:34:31.31,2022-06-21 10:34:31.31,1618.896347,8065.658436,5117.092965,TRUE,demographic_type_1,0.250865609,0.061927927
2504,Check Liability,Clerk-000001,2022-06-21 10:56:01.01,2022-06-21 10:34:31.31,1618.896347,8065.658436,5117.092965,TRUE,demographic_type_1,0.250865609,0.061927927
2504,Notify rejection,Credit Officer-000001,2022-06-21 11:03:54.54,2022-06-21 10:56:01.01,1618.896347,8065.658436,5117.092965,TRUE,demographic_type_1,0.250865609,0.061927927
2504,Credit application processed,SYSTEM,2022-06-21 11:03:54.54,2022-06-21 11:03:54.54,1618.896347,8065.658436,5117.092965,TRUE,demographic_type_1,0.250865609,0.061927927
2504,End,End,2022-06-21 11:03:54.54,2022-06-21 11:03:54.54,1618.896347,8065.658436,5117.092965,TRUE,demographic_type_1,0.250865609,0.061927927
2505,Start,Start,2022-06-21 10:40:51.51,2022-06-21 10:40:51.51,1390.139943,1327.168286,6978.503915,TRUE,demographic_type_2,,0.232559795
2505,Credit application received,SYSTEM,2022-06-21 10:40:51.51,2022-06-21 10:40:51.51,1390.139943,1327.168286,6978.503915,TRUE,demographic_type_2,,0.232559795
2505,Check Liability,Clerk-000004,2022-06-21 10:55:38.38,2022-06-21 10:40:51.51,1390.139943,1327.168286,6978.503915,TRUE,demographic_type_2,,0.232559795
2505,Check Risk,Clerk-000003,2022-06-21 11:02:29.29,2022-06-21 10:55:38.38,1390.139943,1327.168286,6978.503915,TRUE,demographic_type_2,,0.232559795
2505,Check Monthly Income,Clerk-000004,2022-06-21 11:07:07.07,2022-06-21 11:02:29.29,1390.139943,1327.168286,6978.503915,TRUE,demographic_type_2,0.482099582,0.232559795
2505,Assess application,Clerk-000001,2022-06-21 11:12:45.45,2022-06-21 11:07:07.07,1390.139943,1327.168286,6978.503915,TRUE,demographic_type_2,0.482099582,0.232559795
2505,Notify rejection,Credit Officer-000004,2022-06-21 11:26:53.53,2022-06-21 11:12:45.45,1390.139943,1327.168286,6978.503915,TRUE,demographic_type_2,0.482099582,0.232559795
2505,Credit application processed,SYSTEM,2022-06-21 11:26:53.53,2022-06-21 11:26:53.53,1390.139943,1327.168286,6978.503915,TRUE,demographic_type_2,0.482099582,0.232559795
2505,End,End,2022-06-21 11:26:53.53,2022-06-21 11:26:53.53,1390.139943,1327.168286,6978.503915,TRUE,demographic_type_2,0.482099582,0.232559795
2506,Start,Start,2022-06-21 10:46:08.08,2022-06-21 10:46:08.08,1384.175206,7323.538505,7336.458912,TRUE,demographic_type_1,0.276544666,0.424265308
2506,Credit application received,SYSTEM,2022-06-21 10:46:08.08,2022-06-21 10:46:08.08,1384.175206,7323.538505,7336.458912,TRUE,demographic_type_1,0.276544666,0.424265308
2506,Check Liability,Clerk-000002,2022-06-21 10:54:49.49,2022-06-21 10:46:08.08,1384.175206,7323.538505,7336.458912,TRUE,demographic_type_1,0.276544666,0.424265308
2506,Notify rejection,Credit Officer-000002,2022-06-21 11:04:36.36,2022-06-21 10:54:49.49,1384.175206,7323.538505,7336.458912,TRUE,demographic_type_1,0.276544666,0.424265308
2506,Credit application processed,SYSTEM,2022-06-21 11:04:36.36,2022-06-21 11:04:36.36,1384.175206,7323.538505,7336.458912,TRUE,demographic_type_1,0.276544666,0.424265308
2506,End,End,2022-06-21 11:04:36.36,2022-06-21 11:04:36.36,1384.175206,7323.538505,7336.458912,TRUE,demographic_type_1,0.276544666,0.424265308
2507,Start,Start,2022-06-21 10:58:09.09,2022-06-21 10:58:09.09,629.0733736,4359.223205,9820.717311,TRUE,demographic_type_1,,0.194344887
2507,Credit application received,SYSTEM,2022-06-21 10:58:09.09,2022-06-21 10:58:09.09,629.0733736,4359.223205,9820.717311,TRUE,demographic_type_1,,0.194344887
2507,Check Liability,Clerk-000002,2022-06-21 11:09:21.21,2022-06-21 10:58:09.09,629.0733736,4359.223205,9820.717311,TRUE,demographic_type_1,,0.194344887
2507,Check Risk,Clerk-000003,2022-06-21 11:26:46.46,2022-06-21 11:09:21.21,629.0733736,4359.223205,9820.717311,TRUE,demographic_type_1,,0.194344887
2507,Check Monthly Income,Clerk-000001,2022-06-21 11:32:38.38,2022-06-21 11:26:46.46,629.0733736,4359.223205,9820.717311,TRUE,demographic_type_1,0.210527657,0.194344887
2507,Notify rejection,Credit Officer-000001,2022-06-21 11:44:07.07,2022-06-21 11:32:38.38,629.0733736,4359.223205,9820.717311,TRUE,demographic_type_1,0.210527657,0.194344887
2507,Credit application processed,SYSTEM,2022-06-21 11:44:07.07,2022-06-21 11:44:07.07,629.0733736,4359.223205,9820.717311,TRUE,demographic_type_1,0.210527657,0.194344887
2507,End,End,2022-06-21 11:44:07.07,2022-06-21 11:44:07.07,629.0733736,4359.223205,9820.717311,TRUE,demographic_type_1,0.210527657,0.194344887
2508,Start,Start,2022-06-21 11:23:41.41,2022-06-21 11:23:41.41,1148.911817,563.0687052,8446.95473,TRUE,demographic_type_1,,0.356891813
2508,Credit application received,SYSTEM,2022-06-21 11:23:41.41,2022-06-21 11:23:41.41,1148.911817,563.0687052,8446.95473,TRUE,demographic_type_1,,0.356891813
2508,Check Liability,Clerk-000004,2022-06-21 11:31:33.33,2022-06-21 11:23:41.41,1148.911817,563.0687052,8446.95473,TRUE,demographic_type_1,,0.356891813
2508,Check Risk,Clerk-000002,2022-06-21 11:37:38.38,2022-06-21 11:31:33.33,1148.911817,563.0687052,8446.95473,TRUE,demographic_type_1,,0.356891813
2508,Check Monthly Income,Clerk-000003,2022-06-21 11:40:58.58,2022-06-21 11:37:38.38,1148.911817,563.0687052,8446.95473,TRUE,demographic_type_1,0.623174471,0.356891813
2508,Assess application,Clerk-000001,2022-06-21 11:46:31.31,2022-06-21 11:40:58.58,1148.911817,563.0687052,8446.95473,TRUE,demographic_type_1,0.623174471,0.356891813
2508,Notify rejection,Credit Officer-000002,2022-06-21 11:52:58.58,2022-06-21 11:46:31.31,1148.911817,563.0687052,8446.95473,TRUE,demographic_type_1,0.623174471,0.356891813
2508,Credit application processed,SYSTEM,2022-06-21 11:52:58.58,2022-06-21 11:52:58.58,1148.911817,563.0687052,8446.95473,TRUE,demographic_type_1,0.623174471,0.356891813
2508,End,End,2022-06-21 11:52:58.58,2022-06-21 11:52:58.58,1148.911817,563.0687052,8446.95473,TRUE,demographic_type_1,0.623174471,0.356891813
2509,Start,Start,2022-06-21 11:24:32.32,2022-06-21 11:24:32.32,1433.548033,4951.967348,16469.98516,TRUE,demographic_type_2,,0.067455196
2509,Credit application received,SYSTEM,2022-06-21 11:24:32.32,2022-06-21 11:24:32.32,1433.548033,4951.967348,16469.98516,TRUE,demographic_type_2,,0.067455196
2509,Check Liability,Clerk-000002,2022-06-21 11:29:30.30,2022-06-21 11:24:32.32,1433.548033,4951.967348,16469.98516,TRUE,demographic_type_2,,0.067455196
2509,Check Risk,Clerk-000003,2022-06-21 11:29:44.44,2022-06-21 11:29:30.30,1433.548033,4951.967348,16469.98516,TRUE,demographic_type_2,,0.067455196
2509,Notify rejection,Credit Officer-000003,2022-06-21 11:35:41.41,2022-06-21 11:29:44.44,1433.548033,4951.967348,16469.98516,TRUE,demographic_type_2,0.255101179,0.067455196
2509,Credit application processed,SYSTEM,2022-06-21 11:35:41.41,2022-06-21 11:35:41.41,1433.548033,4951.967348,16469.98516,TRUE,demographic_type_2,0.255101179,0.067455196
2509,End,End,2022-06-21 11:35:41.41,2022-06-21 11:35:41.41,1433.548033,4951.967348,16469.98516,TRUE,demographic_type_2,0.255101179,0.067455196
251,Start,Start,2022-03-02 13:31:26.26,2022-03-02 13:31:26.26,905.446483,4979.635997,9500.330105,TRUE,demographic_type_3,,0.289144136
251,Credit application received,SYSTEM,2022-03-02 13:31:26.26,2022-03-02 13:31:26.26,905.446483,4979.635997,9500.330105,TRUE,demographic_type_3,,0.289144136
251,Check Liability,Clerk-000001,2022-03-02 13:42:24.24,2022-03-02 13:31:26.26,905.446483,4979.635997,9500.330105,TRUE,demographic_type_3,,0.289144136
251,Check Risk,Clerk-000004,2022-03-02 13:55:05.05,2022-03-02 13:42:24.24,905.446483,4979.635997,9500.330105,TRUE,demographic_type_3,,0.289144136
251,Check Monthly Income,Clerk-000004,2022-03-02 14:01:03.03,2022-03-02 13:55:05.05,905.446483,4979.635997,9500.330105,TRUE,demographic_type_3,0.06356094,0.289144136
251,Notify rejection,Credit Officer-000002,2022-03-02 14:05:20.20,2022-03-02 14:01:03.03,905.446483,4979.635997,9500.330105,TRUE,demographic_type_3,0.06356094,0.289144136
251,Credit application processed,SYSTEM,2022-03-02 14:05:20.20,2022-03-02 14:05:20.20,905.446483,4979.635997,9500.330105,TRUE,demographic_type_3,0.06356094,0.289144136
251,End,End,2022-03-02 14:05:20.20,2022-03-02 14:05:20.20,905.446483,4979.635997,9500.330105,TRUE,demographic_type_3,0.06356094,0.289144136
2510,Start,Start,2022-06-21 11:38:51.51,2022-06-21 11:38:51.51,2021.162276,5641.53466,1082.523441,TRUE,demographic_type_1,0.049919961,0.150876526
2510,Credit application received,SYSTEM,2022-06-21 11:38:51.51,2022-06-21 11:38:51.51,2021.162276,5641.53466,1082.523441,TRUE,demographic_type_1,0.049919961,0.150876526
2510,Check Liability,Clerk-000004,2022-06-21 11:46:54.54,2022-06-21 11:38:51.51,2021.162276,5641.53466,1082.523441,TRUE,demographic_type_1,0.049919961,0.150876526
2510,Notify rejection,Credit Officer-000004,2022-06-21 12:00:31.31,2022-06-21 11:46:54.54,2021.162276,5641.53466,1082.523441,TRUE,demographic_type_1,0.049919961,0.150876526
2510,Credit application processed,SYSTEM,2022-06-21 12:00:31.31,2022-06-21 12:00:31.31,2021.162276,5641.53466,1082.523441,TRUE,demographic_type_1,0.049919961,0.150876526
2510,End,End,2022-06-21 12:00:31.31,2022-06-21 12:00:31.31,2021.162276,5641.53466,1082.523441,TRUE,demographic_type_1,0.049919961,0.150876526
2511,Start,Start,2022-06-21 11:55:41.41,2022-06-21 11:55:41.41,1396.214983,3234.705814,10857.1218,TRUE,demographic_type_1,,0.211506423
2511,Credit application received,SYSTEM,2022-06-21 11:55:41.41,2022-06-21 11:55:41.41,1396.214983,3234.705814,10857.1218,TRUE,demographic_type_1,,0.211506423
2511,Check Liability,Clerk-000002,2022-06-21 12:07:27.27,2022-06-21 11:55:41.41,1396.214983,3234.705814,10857.1218,TRUE,demographic_type_1,,0.211506423
2511,Check Risk,Clerk-000001,2022-06-21 12:19:36.36,2022-06-21 12:07:27.27,1396.214983,3234.705814,10857.1218,TRUE,demographic_type_1,,0.211506423
2511,Notify rejection,Credit Officer-000003,2022-06-21 12:31:17.17,2022-06-21 12:19:36.36,1396.214983,3234.705814,10857.1218,TRUE,demographic_type_1,0.14649791,0.211506423
2511,Credit application processed,SYSTEM,2022-06-21 12:31:17.17,2022-06-21 12:31:17.17,1396.214983,3234.705814,10857.1218,TRUE,demographic_type_1,0.14649791,0.211506423
2511,End,End,2022-06-21 12:31:17.17,2022-06-21 12:31:17.17,1396.214983,3234.705814,10857.1218,TRUE,demographic_type_1,0.14649791,0.211506423
2512,Start,Start,2022-06-21 12:01:40.40,2022-06-21 12:01:40.40,411.3902321,4898.047365,9417.121811,TRUE,demographic_type_3,,0.432166019
2512,Credit application received,SYSTEM,2022-06-21 12:01:40.40,2022-06-21 12:01:40.40,411.3902321,4898.047365,9417.121811,TRUE,demographic_type_3,,0.432166019
2512,Check Liability,Clerk-000003,2022-06-21 12:13:40.40,2022-06-21 12:01:40.40,411.3902321,4898.047365,9417.121811,TRUE,demographic_type_3,,0.432166019
2512,Check Risk,Clerk-000004,2022-06-21 12:21:33.33,2022-06-21 12:13:40.40,411.3902321,4898.047365,9417.121811,TRUE,demographic_type_3,,0.432166019
2512,Check Monthly Income,Clerk-000002,2022-06-21 12:26:16.16,2022-06-21 12:21:33.33,411.3902321,4898.047365,9417.121811,TRUE,demographic_type_3,0.082142014,0.432166019
2512,Notify rejection,Credit Officer-000001,2022-06-21 12:38:22.22,2022-06-21 12:26:16.16,411.3902321,4898.047365,9417.121811,TRUE,demographic_type_3,0.082142014,0.432166019
2512,Credit application processed,SYSTEM,2022-06-21 12:38:22.22,2022-06-21 12:38:22.22,411.3902321,4898.047365,9417.121811,TRUE,demographic_type_3,0.082142014,0.432166019
2512,End,End,2022-06-21 12:38:22.22,2022-06-21 12:38:22.22,411.3902321,4898.047365,9417.121811,TRUE,demographic_type_3,0.082142014,0.432166019
2513,Start,Start,2022-06-21 12:24:09.09,2022-06-21 12:24:09.09,1516.108937,4274.844061,13887.02851,TRUE,demographic_type_3,,0.102145205
2513,Credit application received,SYSTEM,2022-06-21 12:24:09.09,2022-06-21 12:24:09.09,1516.108937,4274.844061,13887.02851,TRUE,demographic_type_3,,0.102145205
2513,Check Liability,Clerk-000003,2022-06-21 12:32:22.22,2022-06-21 12:24:09.09,1516.108937,4274.844061,13887.02851,TRUE,demographic_type_3,,0.102145205
2513,Check Risk,Clerk-000004,2022-06-21 12:39:44.44,2022-06-21 12:32:22.22,1516.108937,4274.844061,13887.02851,TRUE,demographic_type_3,,0.102145205
2513,Notify rejection,Credit Officer-000002,2022-06-21 12:44:26.26,2022-06-21 12:39:44.44,1516.108937,4274.844061,13887.02851,TRUE,demographic_type_3,0.268355051,0.102145205
2513,Credit application processed,SYSTEM,2022-06-21 12:44:26.26,2022-06-21 12:44:26.26,1516.108937,4274.844061,13887.02851,TRUE,demographic_type_3,0.268355051,0.102145205
2513,End,End,2022-06-21 12:44:26.26,2022-06-21 12:44:26.26,1516.108937,4274.844061,13887.02851,TRUE,demographic_type_3,0.268355051,0.102145205
2514,Start,Start,2022-06-21 12:26:52.52,2022-06-21 12:26:52.52,629.9309166,3879.288204,8733.165304,TRUE,demographic_type_2,,0.481809146
2514,Credit application received,SYSTEM,2022-06-21 12:26:52.52,2022-06-21 12:26:52.52,629.9309166,3879.288204,8733.165304,TRUE,demographic_type_2,,0.481809146
2514,Check Liability,Clerk-000001,2022-06-21 12:40:40.40,2022-06-21 12:26:52.52,629.9309166,3879.288204,8733.165304,TRUE,demographic_type_2,,0.481809146
2514,Check Risk,Clerk-000004,2022-06-21 13:00:43.43,2022-06-21 12:40:40.40,629.9309166,3879.288204,8733.165304,TRUE,demographic_type_2,,0.481809146
2514,Check Monthly Income,Clerk-000002,2022-06-21 13:03:35.35,2022-06-21 13:00:43.43,629.9309166,3879.288204,8733.165304,TRUE,demographic_type_2,0.058843539,0.481809146
2514,Notify rejection,Credit Officer-000001,2022-06-21 13:14:44.44,2022-06-21 13:03:35.35,629.9309166,3879.288204,8733.165304,TRUE,demographic_type_2,0.058843539,0.481809146
2514,Credit application processed,SYSTEM,2022-06-21 13:14:44.44,2022-06-21 13:14:44.44,629.9309166,3879.288204,8733.165304,TRUE,demographic_type_2,0.058843539,0.481809146
2514,End,End,2022-06-21 13:14:44.44,2022-06-21 13:14:44.44,629.9309166,3879.288204,8733.165304,TRUE,demographic_type_2,0.058843539,0.481809146
2515,Start,Start,2022-06-21 12:33:04.04,2022-06-21 12:33:04.04,1373.183216,6829.193039,3710.363299,TRUE,demographic_type_2,0.12164724,0.092014214
2515,Credit application received,SYSTEM,2022-06-21 12:33:04.04,2022-06-21 12:33:04.04,1373.183216,6829.193039,3710.363299,TRUE,demographic_type_2,0.12164724,0.092014214
2515,Check Liability,Clerk-000002,2022-06-21 12:48:56.56,2022-06-21 12:33:04.04,1373.183216,6829.193039,3710.363299,TRUE,demographic_type_2,0.12164724,0.092014214
2515,Notify rejection,Credit Officer-000004,2022-06-21 12:57:42.42,2022-06-21 12:48:56.56,1373.183216,6829.193039,3710.363299,TRUE,demographic_type_2,0.12164724,0.092014214
2515,Credit application processed,SYSTEM,2022-06-21 12:57:42.42,2022-06-21 12:57:42.42,1373.183216,6829.193039,3710.363299,TRUE,demographic_type_2,0.12164724,0.092014214
2515,End,End,2022-06-21 12:57:42.42,2022-06-21 12:57:42.42,1373.183216,6829.193039,3710.363299,TRUE,demographic_type_2,0.12164724,0.092014214
2516,Start,Start,2022-06-21 12:38:36.36,2022-06-21 12:38:36.36,1534.774767,7982.951303,9517.040471,TRUE,demographic_type_3,0.250551636,0.098072537
2516,Credit application received,SYSTEM,2022-06-21 12:38:36.36,2022-06-21 12:38:36.36,1534.774767,7982.951303,9517.040471,TRUE,demographic_type_3,0.250551636,0.098072537
2516,Check Liability,Clerk-000003,2022-06-21 12:51:19.19,2022-06-21 12:38:36.36,1534.774767,7982.951303,9517.040471,TRUE,demographic_type_3,0.250551636,0.098072537
2516,Notify rejection,Credit Officer-000003,2022-06-21 13:05:51.51,2022-06-21 12:51:19.19,1534.774767,7982.951303,9517.040471,TRUE,demographic_type_3,0.250551636,0.098072537
2516,Credit application processed,SYSTEM,2022-06-21 13:05:51.51,2022-06-21 13:05:51.51,1534.774767,7982.951303,9517.040471,TRUE,demographic_type_3,0.250551636,0.098072537
2516,End,End,2022-06-21 13:05:51.51,2022-06-21 13:05:51.51,1534.774767,7982.951303,9517.040471,TRUE,demographic_type_3,0.250551636,0.098072537
2517,Start,Start,2022-06-21 12:56:03.03,2022-06-21 12:56:03.03,1232.790605,3056.030635,10131.93216,TRUE,demographic_type_1,,0.209210114
2517,Credit application received,SYSTEM,2022-06-21 12:56:03.03,2022-06-21 12:56:03.03,1232.790605,3056.030635,10131.93216,TRUE,demographic_type_1,,0.209210114
2517,Check Liability,Clerk-000001,2022-06-21 13:04:45.45,2022-06-21 12:56:03.03,1232.790605,3056.030635,10131.93216,TRUE,demographic_type_1,,0.209210114
2517,Check Risk,Clerk-000004,2022-06-21 13:10:34.34,2022-06-21 13:04:45.45,1232.790605,3056.030635,10131.93216,TRUE,demographic_type_1,,0.209210114
2517,Notify rejection,Credit Officer-000002,2022-06-21 13:15:47.47,2022-06-21 13:10:34.34,1232.790605,3056.030635,10131.93216,TRUE,demographic_type_1,0.034008149,0.209210114
2517,Credit application processed,SYSTEM,2022-06-21 13:15:47.47,2022-06-21 13:15:47.47,1232.790605,3056.030635,10131.93216,TRUE,demographic_type_1,0.034008149,0.209210114
2517,End,End,2022-06-21 13:15:47.47,2022-06-21 13:15:47.47,1232.790605,3056.030635,10131.93216,TRUE,demographic_type_1,0.034008149,0.209210114
2518,Start,Start,2022-06-21 13:03:39.39,2022-06-21 13:03:39.39,1061.226312,4313.614037,11123.13077,TRUE,demographic_type_2,,0.481481785
2518,Credit application received,SYSTEM,2022-06-21 13:03:39.39,2022-06-21 13:03:39.39,1061.226312,4313.614037,11123.13077,TRUE,demographic_type_2,,0.481481785
2518,Check Liability,Clerk-000003,2022-06-21 13:17:13.13,2022-06-21 13:03:39.39,1061.226312,4313.614037,11123.13077,TRUE,demographic_type_2,,0.481481785
2518,Check Risk,Clerk-000004,2022-06-21 13:17:48.48,2022-06-21 13:17:13.13,1061.226312,4313.614037,11123.13077,TRUE,demographic_type_2,,0.481481785
2518,Notify rejection,Credit Officer-000004,2022-06-21 13:29:58.58,2022-06-21 13:17:48.48,1061.226312,4313.614037,11123.13077,TRUE,demographic_type_2,0.289909036,0.481481785
2518,Credit application processed,SYSTEM,2022-06-21 13:29:58.58,2022-06-21 13:29:58.58,1061.226312,4313.614037,11123.13077,TRUE,demographic_type_2,0.289909036,0.481481785
2518,End,End,2022-06-21 13:29:58.58,2022-06-21 13:29:58.58,1061.226312,4313.614037,11123.13077,TRUE,demographic_type_2,0.289909036,0.481481785
2519,Start,Start,2022-06-21 13:07:59.59,2022-06-21 13:07:59.59,1283.24722,3240.688847,3727.773651,FALSE,demographic_type_2,0.195857653,0.48442154
2519,Credit application received,SYSTEM,2022-06-21 13:07:59.59,2022-06-21 13:07:59.59,1283.24722,3240.688847,3727.773651,FALSE,demographic_type_2,0.195857653,0.48442154
2519,Check Liability,Clerk-000002,2022-06-21 13:23:22.22,2022-06-21 13:07:59.59,1283.24722,3240.688847,3727.773651,FALSE,demographic_type_2,0.195857653,0.48442154
2519,Notify rejection,Credit Officer-000001,2022-06-21 13:39:25.25,2022-06-21 13:23:22.22,1283.24722,3240.688847,3727.773651,FALSE,demographic_type_2,0.195857653,0.48442154
2519,Credit application processed,SYSTEM,2022-06-21 13:39:25.25,2022-06-21 13:39:25.25,1283.24722,3240.688847,3727.773651,FALSE,demographic_type_2,0.195857653,0.48442154
2519,End,End,2022-06-21 13:39:25.25,2022-06-21 13:39:25.25,1283.24722,3240.688847,3727.773651,FALSE,demographic_type_2,0.195857653,0.48442154
252,Start,Start,2022-03-02 13:35:09.09,2022-03-02 13:35:09.09,1468.567043,4730.485577,2231.995401,TRUE,demographic_type_3,,0.021576631
252,Credit application received,SYSTEM,2022-03-02 13:35:09.09,2022-03-02 13:35:09.09,1468.567043,4730.485577,2231.995401,TRUE,demographic_type_3,,0.021576631
252,Check Liability,Clerk-000003,2022-03-02 13:47:08.08,2022-03-02 13:35:09.09,1468.567043,4730.485577,2231.995401,TRUE,demographic_type_3,,0.021576631
252,Check Risk,Clerk-000002,2022-03-02 13:55:46.46,2022-03-02 13:47:08.08,1468.567043,4730.485577,2231.995401,TRUE,demographic_type_3,,0.021576631
252,Check Monthly Income,Clerk-000002,2022-03-02 13:58:44.44,2022-03-02 13:55:46.46,1468.567043,4730.485577,2231.995401,TRUE,demographic_type_3,0.314799865,0.021576631
252,Assess application,Clerk-000002,2022-03-02 14:04:20.20,2022-03-02 13:58:44.44,1468.567043,4730.485577,2231.995401,TRUE,demographic_type_3,0.314799865,0.021576631
252,Notify rejection,Credit Officer-000004,2022-03-02 14:15:56.56,2022-03-02 14:04:20.20,1468.567043,4730.485577,2231.995401,TRUE,demographic_type_3,0.314799865,0.021576631
252,Credit application processed,SYSTEM,2022-03-02 14:15:56.56,2022-03-02 14:15:56.56,1468.567043,4730.485577,2231.995401,TRUE,demographic_type_3,0.314799865,0.021576631
252,End,End,2022-03-02 14:15:56.56,2022-03-02 14:15:56.56,1468.567043,4730.485577,2231.995401,TRUE,demographic_type_3,0.314799865,0.021576631
2520,Start,Start,2022-06-21 13:12:11.11,2022-06-21 13:12:11.11,1449.853695,2037.825338,13219.35776,TRUE,demographic_type_3,,0.133126735
2520,Credit application received,SYSTEM,2022-06-21 13:12:11.11,2022-06-21 13:12:11.11,1449.853695,2037.825338,13219.35776,TRUE,demographic_type_3,,0.133126735
2520,Check Liability,Clerk-000001,2022-06-21 13:22:37.37,2022-06-21 13:12:11.11,1449.853695,2037.825338,13219.35776,TRUE,demographic_type_3,,0.133126735
2520,Check Risk,Clerk-000004,2022-06-21 13:36:32.32,2022-06-21 13:22:37.37,1449.853695,2037.825338,13219.35776,TRUE,demographic_type_3,,0.133126735
2520,Notify rejection,Credit Officer-000002,2022-06-21 13:45:56.56,2022-06-21 13:36:32.32,1449.853695,2037.825338,13219.35776,TRUE,demographic_type_3,0.247593287,0.133126735
2520,Credit application processed,SYSTEM,2022-06-21 13:45:56.56,2022-06-21 13:45:56.56,1449.853695,2037.825338,13219.35776,TRUE,demographic_type_3,0.247593287,0.133126735
2520,End,End,2022-06-21 13:45:56.56,2022-06-21 13:45:56.56,1449.853695,2037.825338,13219.35776,TRUE,demographic_type_3,0.247593287,0.133126735
2521,Start,Start,2022-06-21 13:20:43.43,2022-06-21 13:20:43.43,1662.179378,4408.231241,5325.773939,FALSE,demographic_type_1,0.032248844,0.340412328
2521,Credit application received,SYSTEM,2022-06-21 13:20:43.43,2022-06-21 13:20:43.43,1662.179378,4408.231241,5325.773939,FALSE,demographic_type_1,0.032248844,0.340412328
